"X1" "X3" "X4" "X5" "X6" "X7" "X8" "X9"
"328570" "2015" "WASHINGTON" "53" "Pacific" "49" "53049" 0 "110215"
"328571" "2015" "WASHINGTON" "53" "San-Juan" "55" "53055" 0 "110215"
"328572" "2015" "WASHINGTON" "53" "Skagit" "57" "53057" 216819 "110215"
"328573" "2015" "WASHINGTON" "53" "Snohomish" "61" "53061" 0 "110215"
"328574" "2015" "WASHINGTON" "53" "Spokane" "63" "53063" 7644460 "110215"
"328575" "2015" "WASHINGTON" "53" "Stevens" "65" "53065" 64514 "110215"
"328576" "2015" "WASHINGTON" "53" "Thurston" "67" "53067" 0 "110215"
"328577" "2015" "WASHINGTON" "53" "Walla-Walla" "71" "53071" 11717507 "110215"
"328578" "2015" "WASHINGTON" "53" "Whatcom" "73" "53073" 218692 "110215"
"328579" "2015" "WASHINGTON" "53" "Whitman" "75" "53075" 27769741 "110215"
"328580" "2015" "WASHINGTON" "53" "Yakima" "77" "53077" 2814294 "110215"
"354414" "2015" "WASHINGTON" "53" "Adams" "1" "53001" 18588210 "111615"
"354415" "2015" "WASHINGTON" "53" "Asotin" "3" "53003" 909596 "111615"
"354416" "2015" "WASHINGTON" "53" "Benton" "5" "53005" 4593304 "111615"
"354417" "2015" "WASHINGTON" "53" "Chelan" "7" "53007" 2411720 "111615"
"354418" "2015" "WASHINGTON" "53" "Clark" "11" "53011" 345 "111615"
"354419" "2015" "WASHINGTON" "53" "Columbia" "13" "53013" 6883697 "111615"
"354420" "2015" "WASHINGTON" "53" "Cowlitz" "15" "53015" 0 "111615"
"354421" "2015" "WASHINGTON" "53" "Douglas" "17" "53017" 6249381 "111615"
"354422" "2015" "WASHINGTON" "53" "Ferry" "19" "53019" 2775 "111615"
"354423" "2015" "WASHINGTON" "53" "Franklin" "21" "53021" 6438568 "111615"
"354424" "2015" "WASHINGTON" "53" "Garfield" "23" "53023" 2536701 "111615"
"354425" "2015" "WASHINGTON" "53" "Grant" "25" "53025" 9926604 "111615"
"354426" "2015" "WASHINGTON" "53" "Grays-Harbor" "27" "53027" 0 "111615"
"354427" "2015" "WASHINGTON" "53" "Island" "29" "53029" 18278 "111615"
"354428" "2015" "WASHINGTON" "53" "King" "33" "53033" 0 "111615"
"354429" "2015" "WASHINGTON" "53" "Kittitas" "37" "53037" 0 "111615"
"354430" "2015" "WASHINGTON" "53" "Klickitat" "39" "53039" 2217599 "111615"
"354431" "2015" "WASHINGTON" "53" "Lewis" "41" "53041" 46453 "111615"
"354432" "2015" "WASHINGTON" "53" "Lincoln" "43" "53043" 25078195 "111615"
"354433" "2015" "WASHINGTON" "53" "Okanogan" "47" "53047" 663040 "111615"
"354434" "2015" "WASHINGTON" "53" "Pacific" "49" "53049" 0 "111615"
"354435" "2015" "WASHINGTON" "53" "San-Juan" "55" "53055" 0 "111615"
"354436" "2015" "WASHINGTON" "53" "Skagit" "57" "53057" 216819 "111615"
"354437" "2015" "WASHINGTON" "53" "Snohomish" "61" "53061" 0 "111615"
"354438" "2015" "WASHINGTON" "53" "Spokane" "63" "53063" 8264193 "111615"
"354439" "2015" "WASHINGTON" "53" "Stevens" "65" "53065" 64514 "111615"
"354440" "2015" "WASHINGTON" "53" "Thurston" "67" "53067" 0 "111615"
"354441" "2015" "WASHINGTON" "53" "Walla-Walla" "71" "53071" 12142794 "111615"
"354442" "2015" "WASHINGTON" "53" "Whatcom" "73" "53073" 218692 "111615"
"354443" "2015" "WASHINGTON" "53" "Whitman" "75" "53075" 30914149 "111615"
"354444" "2015" "WASHINGTON" "53" "Yakima" "77" "53077" 5085151 "111615"
"380278" "2015" "WASHINGTON" "53" "Adams" "1" "53001" 19147632 "113015"
"380279" "2015" "WASHINGTON" "53" "Asotin" "3" "53003" 993532 "113015"
"380280" "2015" "WASHINGTON" "53" "Benton" "5" "53005" 4911276 "113015"
"380281" "2015" "WASHINGTON" "53" "Chelan" "7" "53007" 4424947 "113015"
"380282" "2015" "WASHINGTON" "53" "Clark" "11" "53011" 345 "113015"
"380283" "2015" "WASHINGTON" "53" "Columbia" "13" "53013" 6771226 "113015"
"380284" "2015" "WASHINGTON" "53" "Cowlitz" "15" "53015" 0 "113015"
"380285" "2015" "WASHINGTON" "53" "Douglas" "17" "53017" 6773664 "113015"
"380286" "2015" "WASHINGTON" "53" "Ferry" "19" "53019" 2775 "113015"
"380287" "2015" "WASHINGTON" "53" "Franklin" "21" "53021" 7735323 "113015"
"380288" "2015" "WASHINGTON" "53" "Garfield" "23" "53023" 2541229 "113015"
"380289" "2015" "WASHINGTON" "53" "Grant" "25" "53025" 10400042 "113015"
"380290" "2015" "WASHINGTON" "53" "Grays-Harbor" "27" "53027" 0 "113015"
"380291" "2015" "WASHINGTON" "53" "Island" "29" "53029" 18278 "113015"
"380292" "2015" "WASHINGTON" "53" "King" "33" "53033" 0 "113015"
"380293" "2015" "WASHINGTON" "53" "Kittitas" "37" "53037" 138717 "113015"
"380294" "2015" "WASHINGTON" "53" "Klickitat" "39" "53039" 2258756 "113015"
"380295" "2015" "WASHINGTON" "53" "Lewis" "41" "53041" 46453 "113015"
"380296" "2015" "WASHINGTON" "53" "Lincoln" "43" "53043" 25905936 "113015"
"380297" "2015" "WASHINGTON" "53" "Okanogan" "47" "53047" 926820 "113015"
"380298" "2015" "WASHINGTON" "53" "Pacific" "49" "53049" 0 "113015"
"380299" "2015" "WASHINGTON" "53" "San-Juan" "55" "53055" 0 "113015"
"380300" "2015" "WASHINGTON" "53" "Skagit" "57" "53057" 216819 "113015"
"380301" "2015" "WASHINGTON" "53" "Snohomish" "61" "53061" 0 "113015"
"380302" "2015" "WASHINGTON" "53" "Spokane" "63" "53063" 8714562 "113015"
"380303" "2015" "WASHINGTON" "53" "Stevens" "65" "53065" 64514 "113015"
"380304" "2015" "WASHINGTON" "53" "Thurston" "67" "53067" 0 "113015"
"380305" "2015" "WASHINGTON" "53" "Walla-Walla" "71" "53071" 12685942 "113015"
"380306" "2015" "WASHINGTON" "53" "Whatcom" "73" "53073" 218692 "113015"
"380307" "2015" "WASHINGTON" "53" "Whitman" "75" "53075" 32270468 "113015"
"380308" "2015" "WASHINGTON" "53" "Yakima" "77" "53077" 5692975 "113015"
"417537" "2015" "WASHINGTON" "53" "Adams" "1" "53001" 20104536 "121415"
"417538" "2015" "WASHINGTON" "53" "Asotin" "3" "53003" 1103332 "121415"
"417539" "2015" "WASHINGTON" "53" "Benton" "5" "53005" 5064573 "121415"
"417540" "2015" "WASHINGTON" "53" "Chelan" "7" "53007" 4503587 "121415"
"417541" "2015" "WASHINGTON" "53" "Clark" "11" "53011" 345 "121415"
"417542" "2015" "WASHINGTON" "53" "Columbia" "13" "53013" 6988743 "121415"
"417543" "2015" "WASHINGTON" "53" "Cowlitz" "15" "53015" 0 "121415"
"417544" "2015" "WASHINGTON" "53" "Douglas" "17" "53017" 7269344 "121415"
"417545" "2015" "WASHINGTON" "53" "Ferry" "19" "53019" 2775 "121415"
"417546" "2015" "WASHINGTON" "53" "Franklin" "21" "53021" 7753446 "121415"
"417547" "2015" "WASHINGTON" "53" "Garfield" "23" "53023" 2572257 "121415"
"417548" "2015" "WASHINGTON" "53" "Grant" "25" "53025" 11708549 "121415"
"417549" "2015" "WASHINGTON" "53" "Grays-Harbor" "27" "53027" 0 "121415"
"417550" "2015" "WASHINGTON" "53" "Island" "29" "53029" 18278 "121415"
"417551" "2015" "WASHINGTON" "53" "King" "33" "53033" 0 "121415"
"417552" "2015" "WASHINGTON" "53" "Kittitas" "37" "53037" 138717 "121415"
"417553" "2015" "WASHINGTON" "53" "Klickitat" "39" "53039" 2259866 "121415"
"417554" "2015" "WASHINGTON" "53" "Lewis" "41" "53041" 46453 "121415"
"417555" "2015" "WASHINGTON" "53" "Lincoln" "43" "53043" 26246930 "121415"
"417556" "2015" "WASHINGTON" "53" "Okanogan" "47" "53047" 1064014 "121415"
"417557" "2015" "WASHINGTON" "53" "Pacific" "49" "53049" 0 "121415"
"417558" "2015" "WASHINGTON" "53" "San-Juan" "55" "53055" 0 "121415"
"417559" "2015" "WASHINGTON" "53" "Skagit" "57" "53057" 216819 "121415"
"417560" "2015" "WASHINGTON" "53" "Snohomish" "61" "53061" 0 "121415"
"417561" "2015" "WASHINGTON" "53" "Spokane" "63" "53063" 9614054 "121415"
"417562" "2015" "WASHINGTON" "53" "Stevens" "65" "53065" 64514 "121415"
"417563" "2015" "WASHINGTON" "53" "Thurston" "67" "53067" 0 "121415"
"417564" "2015" "WASHINGTON" "53" "Walla-Walla" "71" "53071" 12956389 "121415"
"417565" "2015" "WASHINGTON" "53" "Whatcom" "73" "53073" 218692 "121415"
"417566" "2015" "WASHINGTON" "53" "Whitman" "75" "53075" 34709883 "121415"
"417567" "2015" "WASHINGTON" "53" "Yakima" "77" "53077" 6459507 "121415"
"537516" "2011" "WASHINGTON" "53" "Adams" "1" "53001" 1307974 "50712"
"537517" "2011" "WASHINGTON" "53" "Asotin" "3" "53003" 269985 "50712"
"537518" "2011" "WASHINGTON" "53" "Benton" "5" "53005" 5267755 "50712"
"537519" "2011" "WASHINGTON" "53" "Chelan" "7" "53007" 896395 "50712"
"537520" "2011" "WASHINGTON" "53" "Clark" "11" "53011" 29185 "50712"
"537521" "2011" "WASHINGTON" "53" "Columbia" "13" "53013" 334860 "50712"
"537522" "2011" "WASHINGTON" "53" "Douglas" "17" "53017" 1254089 "50712"
"537523" "2011" "WASHINGTON" "53" "Ferry" "19" "53019" 8030 "50712"
"537524" "2011" "WASHINGTON" "53" "Franklin" "21" "53021" 3875771 "50712"
"537525" "2011" "WASHINGTON" "53" "Garfield" "23" "53023" 215822 "50712"
"537526" "2011" "WASHINGTON" "53" "Grant" "25" "53025" 4367332 "50712"
"537527" "2011" "WASHINGTON" "53" "Grays-Harbor" "27" "53027" 0 "50712"
"537528" "2011" "WASHINGTON" "53" "Island" "29" "53029" 61675 "50712"
"537529" "2011" "WASHINGTON" "53" "King" "33" "53033" 50554 "50712"
"537530" "2011" "WASHINGTON" "53" "Kittitas" "37" "53037" 5639 "50712"
"537531" "2011" "WASHINGTON" "53" "Klickitat" "39" "53039" 6876615 "50712"
"537532" "2011" "WASHINGTON" "53" "Lewis" "41" "53041" 0 "50712"
"537533" "2011" "WASHINGTON" "53" "Lincoln" "43" "53043" 1494379 "50712"
"537534" "2011" "WASHINGTON" "53" "Okanogan" "47" "53047" 2035295 "50712"
"537535" "2011" "WASHINGTON" "53" "Pacific" "49" "53049" 60947 "50712"
"537536" "2011" "WASHINGTON" "53" "San-Juan" "55" "53055" 0 "50712"
"537537" "2011" "WASHINGTON" "53" "Skagit" "57" "53057" 1089711 "50712"
"537538" "2011" "WASHINGTON" "53" "Snohomish" "61" "53061" 144378 "50712"
"537539" "2011" "WASHINGTON" "53" "Spokane" "63" "53063" 4869580 "50712"
"537540" "2011" "WASHINGTON" "53" "Stevens" "65" "53065" 58187 "50712"
"537541" "2011" "WASHINGTON" "53" "Walla-Walla" "71" "53071" 3972430 "50712"
"537542" "2011" "WASHINGTON" "53" "Whatcom" "73" "53073" 57069 "50712"
"537543" "2011" "WASHINGTON" "53" "Whitman" "75" "53075" 6132357 "50712"
"537544" "2011" "WASHINGTON" "53" "Yakima" "77" "53077" 9012462 "50712"
"481" "2015" "IDAHO" "16" "Ada" "1" "16001" 597335 "010416"
"482" "2015" "IDAHO" "16" "Bannock" "5" "16005" 617528 "010416"
"483" "2015" "IDAHO" "16" "Bear-Lake" "7" "16007" 92400 "010416"
"484" "2015" "IDAHO" "16" "Benewah" "9" "16009" 3020271 "010416"
"485" "2015" "IDAHO" "16" "Bingham" "11" "16011" 5800079 "010416"
"486" "2015" "IDAHO" "16" "Blaine" "13" "16013" 182296 "010416"
"487" "2015" "IDAHO" "16" "Bonner" "17" "16017" 51934 "010416"
"488" "2015" "IDAHO" "16" "Bonneville" "19" "16019" 497377 "010416"
"489" "2015" "IDAHO" "16" "Boundary" "21" "16021" 93476 "010416"
"490" "2015" "IDAHO" "16" "Butte" "23" "16023" 955068 "010416"
"491" "2015" "IDAHO" "16" "Camas" "25" "16025" 17915 "010416"
"492" "2015" "IDAHO" "16" "Canyon" "27" "16027" 665105 "010416"
"493" "2015" "IDAHO" "16" "Caribou" "29" "16029" 237760 "010416"
"494" "2015" "IDAHO" "16" "Cassia" "31" "16031" 1191024 "010416"
"495" "2015" "IDAHO" "16" "Clark" "33" "16033" 140930 "010416"
"496" "2015" "IDAHO" "16" "Clearwater" "35" "16035" 675466 "010416"
"497" "2015" "IDAHO" "16" "Custer" "37" "16037" 0 "010416"
"498" "2015" "IDAHO" "16" "Elmore" "39" "16039" 821609 "010416"
"499" "2015" "IDAHO" "16" "Franklin" "41" "16041" 48414 "010416"
"500" "2015" "IDAHO" "16" "Fremont" "43" "16043" 732132 "010416"
"501" "2015" "IDAHO" "16" "Gem" "45" "16045" 94962 "010416"
"502" "2015" "IDAHO" "16" "Gooding" "47" "16047" 75484 "010416"
"503" "2015" "IDAHO" "16" "Idaho" "49" "16049" 8911359 "010416"
"504" "2015" "IDAHO" "16" "Jefferson" "51" "16051" 1526850 "010416"
"505" "2015" "IDAHO" "16" "Jerome" "53" "16053" 457564 "010416"
"506" "2015" "IDAHO" "16" "Kootenai" "55" "16055" 622332 "010416"
"507" "2015" "IDAHO" "16" "Latah" "57" "16057" 5555106 "010416"
"508" "2015" "IDAHO" "16" "Lemhi" "59" "16059" 0 "010416"
"509" "2015" "IDAHO" "16" "Lewis" "61" "16061" 5903885 "010416"
"510" "2015" "IDAHO" "16" "Lincoln" "63" "16063" 1332107 "010416"
"511" "2015" "IDAHO" "16" "Madison" "65" "16065" 72167 "010416"
"512" "2015" "IDAHO" "16" "Minidoka" "67" "16067" 422628 "010416"
"513" "2015" "IDAHO" "16" "Nez-Perce" "69" "16069" 3650185 "010416"
"514" "2015" "IDAHO" "16" "Oneida" "71" "16071" 335143 "010416"
"515" "2015" "IDAHO" "16" "Owyhee" "73" "16073" 1726163 "010416"
"516" "2015" "IDAHO" "16" "Payette" "75" "16075" 918126 "010416"
"517" "2015" "IDAHO" "16" "Power" "77" "16077" 1980885 "010416"
"518" "2015" "IDAHO" "16" "Teton" "81" "16081" 423469 "010416"
"519" "2015" "IDAHO" "16" "Twin-Falls" "83" "16083" 4558422 "010416"
"520" "2015" "IDAHO" "16" "Valley" "85" "16085" 0 "010416"
"521" "2015" "IDAHO" "16" "Washington" "87" "16087" 95178 "010416"
"17789" "2015" "IDAHO" "16" "Ada" "1" "16001" 597335 "011916"
"17790" "2015" "IDAHO" "16" "Bannock" "5" "16005" 640699 "011916"
"17791" "2015" "IDAHO" "16" "Bear-Lake" "7" "16007" 92400 "011916"
"17792" "2015" "IDAHO" "16" "Benewah" "9" "16009" 3068924 "011916"
"17793" "2015" "IDAHO" "16" "Bingham" "11" "16011" 6074894 "011916"
"17794" "2015" "IDAHO" "16" "Blaine" "13" "16013" 182296 "011916"
"17795" "2015" "IDAHO" "16" "Bonner" "17" "16017" 51934 "011916"
"17796" "2015" "IDAHO" "16" "Bonneville" "19" "16019" 480225 "011916"
"17797" "2015" "IDAHO" "16" "Boundary" "21" "16021" 93476 "011916"
"17798" "2015" "IDAHO" "16" "Butte" "23" "16023" 955068 "011916"
"17799" "2015" "IDAHO" "16" "Camas" "25" "16025" 17915 "011916"
"17800" "2015" "IDAHO" "16" "Canyon" "27" "16027" 665105 "011916"
"17801" "2015" "IDAHO" "16" "Caribou" "29" "16029" 380413 "011916"
"17802" "2015" "IDAHO" "16" "Cassia" "31" "16031" 1308331 "011916"
"17803" "2015" "IDAHO" "16" "Clark" "33" "16033" 140930 "011916"
"17804" "2015" "IDAHO" "16" "Clearwater" "35" "16035" 681616 "011916"
"17805" "2015" "IDAHO" "16" "Custer" "37" "16037" 0 "011916"
"17806" "2015" "IDAHO" "16" "Elmore" "39" "16039" 829609 "011916"
"17807" "2015" "IDAHO" "16" "Franklin" "41" "16041" 48414 "011916"
"17808" "2015" "IDAHO" "16" "Fremont" "43" "16043" 734812 "011916"
"17809" "2015" "IDAHO" "16" "Gem" "45" "16045" 94962 "011916"
"17810" "2015" "IDAHO" "16" "Gooding" "47" "16047" 75484 "011916"
"17811" "2015" "IDAHO" "16" "Idaho" "49" "16049" 8945504 "011916"
"17812" "2015" "IDAHO" "16" "Jefferson" "51" "16051" 1553037 "011916"
"17813" "2015" "IDAHO" "16" "Jerome" "53" "16053" 457564 "011916"
"17814" "2015" "IDAHO" "16" "Kootenai" "55" "16055" 624610 "011916"
"17815" "2015" "IDAHO" "16" "Latah" "57" "16057" 5625369 "011916"
"17816" "2015" "IDAHO" "16" "Lemhi" "59" "16059" 0 "011916"
"17817" "2015" "IDAHO" "16" "Lewis" "61" "16061" 6050810 "011916"
"17818" "2015" "IDAHO" "16" "Lincoln" "63" "16063" 1332107 "011916"
"17819" "2015" "IDAHO" "16" "Madison" "65" "16065" 72167 "011916"
"17820" "2015" "IDAHO" "16" "Minidoka" "67" "16067" 433398 "011916"
"17821" "2015" "IDAHO" "16" "Nez-Perce" "69" "16069" 4380140 "011916"
"17822" "2015" "IDAHO" "16" "Oneida" "71" "16071" 336301 "011916"
"17823" "2015" "IDAHO" "16" "Owyhee" "73" "16073" 1726163 "011916"
"17824" "2015" "IDAHO" "16" "Payette" "75" "16075" 918126 "011916"
"17825" "2015" "IDAHO" "16" "Power" "77" "16077" 2107150 "011916"
"17826" "2015" "IDAHO" "16" "Teton" "81" "16081" 423469 "011916"
"17827" "2015" "IDAHO" "16" "Twin-Falls" "83" "16083" 4641992 "011916"
"17828" "2015" "IDAHO" "16" "Valley" "85" "16085" 0 "011916"
"17829" "2015" "IDAHO" "16" "Washington" "87" "16087" 104512 "011916"
"20699" "2014" "IDAHO" "16" "Ada" "1" "16001" 171265 "012015"
"20700" "2014" "IDAHO" "16" "Bannock" "5" "16005" 687066 "012015"
"20701" "2014" "IDAHO" "16" "Bear-Lake" "7" "16007" 11004 "012015"
"20702" "2014" "IDAHO" "16" "Benewah" "9" "16009" 1038210 "012015"
"20703" "2014" "IDAHO" "16" "Bingham" "11" "16011" 4055124 "012015"
"20704" "2014" "IDAHO" "16" "Blaine" "13" "16013" 862042 "012015"
"20705" "2014" "IDAHO" "16" "Boise" "15" "16015" 0 "012015"
"20706" "2014" "IDAHO" "16" "Bonner" "17" "16017" 14609 "012015"
"20707" "2014" "IDAHO" "16" "Bonneville" "19" "16019" 2362343 "012015"
"20708" "2014" "IDAHO" "16" "Boundary" "21" "16021" 123597 "012015"
"20709" "2014" "IDAHO" "16" "Butte" "23" "16023" 1097974 "012015"
"20710" "2014" "IDAHO" "16" "Camas" "25" "16025" 222850 "012015"
"20711" "2014" "IDAHO" "16" "Canyon" "27" "16027" 275459 "012015"
"20712" "2014" "IDAHO" "16" "Caribou" "29" "16029" 1593658 "012015"
"20713" "2014" "IDAHO" "16" "Cassia" "31" "16031" 2624115 "012015"
"20714" "2014" "IDAHO" "16" "Clark" "33" "16033" 657135 "012015"
"20715" "2014" "IDAHO" "16" "Clearwater" "35" "16035" 650206 "012015"
"20716" "2014" "IDAHO" "16" "Custer" "37" "16037" 65389 "012015"
"20717" "2014" "IDAHO" "16" "Elmore" "39" "16039" 812837 "012015"
"20718" "2014" "IDAHO" "16" "Franklin" "41" "16041" 169984 "012015"
"20719" "2014" "IDAHO" "16" "Fremont" "43" "16043" 2829808 "012015"
"20720" "2014" "IDAHO" "16" "Gem" "45" "16045" 90105 "012015"
"20721" "2014" "IDAHO" "16" "Gooding" "47" "16047" 70614 "012015"
"20722" "2014" "IDAHO" "16" "Idaho" "49" "16049" 874540 "012015"
"20723" "2014" "IDAHO" "16" "Jefferson" "51" "16051" 2880638 "012015"
"20724" "2014" "IDAHO" "16" "Jerome" "53" "16053" 878225 "012015"
"20725" "2014" "IDAHO" "16" "Kootenai" "55" "16055" 306175 "012015"
"20726" "2014" "IDAHO" "16" "Latah" "57" "16057" 4040580 "012015"
"20727" "2014" "IDAHO" "16" "Lemhi" "59" "16059" 0 "012015"
"20728" "2014" "IDAHO" "16" "Lewis" "61" "16061" 1673360 "012015"
"20729" "2014" "IDAHO" "16" "Lincoln" "63" "16063" 1352400 "012015"
"20730" "2014" "IDAHO" "16" "Madison" "65" "16065" 525158 "012015"
"20731" "2014" "IDAHO" "16" "Minidoka" "67" "16067" 1657445 "012015"
"20732" "2014" "IDAHO" "16" "Nez-Perce" "69" "16069" 1983835 "012015"
"20733" "2014" "IDAHO" "16" "Oneida" "71" "16071" 466083 "012015"
"20734" "2014" "IDAHO" "16" "Owyhee" "73" "16073" 499236 "012015"
"20735" "2014" "IDAHO" "16" "Payette" "75" "16075" 13297 "012015"
"20736" "2014" "IDAHO" "16" "Power" "77" "16077" 3334516 "012015"
"20737" "2014" "IDAHO" "16" "Teton" "81" "16081" 538082 "012015"
"20738" "2014" "IDAHO" "16" "Twin-Falls" "83" "16083" 6310232 "012015"
"20739" "2014" "IDAHO" "16" "Valley" "85" "16085" 0 "012015"
"20740" "2014" "IDAHO" "16" "Washington" "87" "16087" 90452 "012015"
"35097" "2015" "IDAHO" "16" "Ada" "1" "16001" 597335 "020116"
"35098" "2015" "IDAHO" "16" "Bannock" "5" "16005" 646826 "020116"
"35099" "2015" "IDAHO" "16" "Bear-Lake" "7" "16007" 92400 "020116"
"35100" "2015" "IDAHO" "16" "Benewah" "9" "16009" 3080850 "020116"
"35101" "2015" "IDAHO" "16" "Bingham" "11" "16011" 6441751 "020116"
"35102" "2015" "IDAHO" "16" "Blaine" "13" "16013" 182296 "020116"
"35103" "2015" "IDAHO" "16" "Bonner" "17" "16017" 51934 "020116"
"35104" "2015" "IDAHO" "16" "Bonneville" "19" "16019" 493754 "020116"
"35105" "2015" "IDAHO" "16" "Boundary" "21" "16021" 93476 "020116"
"35106" "2015" "IDAHO" "16" "Butte" "23" "16023" 955068 "020116"
"35107" "2015" "IDAHO" "16" "Camas" "25" "16025" 17915 "020116"
"35108" "2015" "IDAHO" "16" "Canyon" "27" "16027" 668733 "020116"
"35109" "2015" "IDAHO" "16" "Caribou" "29" "16029" 512367 "020116"
"35110" "2015" "IDAHO" "16" "Cassia" "31" "16031" 1322048 "020116"
"35111" "2015" "IDAHO" "16" "Clark" "33" "16033" 140930 "020116"
"35112" "2015" "IDAHO" "16" "Clearwater" "35" "16035" 681616 "020116"
"35113" "2015" "IDAHO" "16" "Custer" "37" "16037" 0 "020116"
"35114" "2015" "IDAHO" "16" "Elmore" "39" "16039" 829609 "020116"
"35115" "2015" "IDAHO" "16" "Franklin" "41" "16041" 48414 "020116"
"35116" "2015" "IDAHO" "16" "Fremont" "43" "16043" 795466 "020116"
"35117" "2015" "IDAHO" "16" "Gem" "45" "16045" 94962 "020116"
"35118" "2015" "IDAHO" "16" "Gooding" "47" "16047" 75484 "020116"
"35119" "2015" "IDAHO" "16" "Idaho" "49" "16049" 8945504 "020116"
"35120" "2015" "IDAHO" "16" "Jefferson" "51" "16051" 1553037 "020116"
"35121" "2015" "IDAHO" "16" "Jerome" "53" "16053" 457564 "020116"
"35122" "2015" "IDAHO" "16" "Kootenai" "55" "16055" 624610 "020116"
"35123" "2015" "IDAHO" "16" "Latah" "57" "16057" 5653967 "020116"
"35124" "2015" "IDAHO" "16" "Lemhi" "59" "16059" 0 "020116"
"35125" "2015" "IDAHO" "16" "Lewis" "61" "16061" 6065066 "020116"
"35126" "2015" "IDAHO" "16" "Lincoln" "63" "16063" 1332107 "020116"
"35127" "2015" "IDAHO" "16" "Madison" "65" "16065" 72167 "020116"
"35128" "2015" "IDAHO" "16" "Minidoka" "67" "16067" 433398 "020116"
"35129" "2015" "IDAHO" "16" "Nez-Perce" "69" "16069" 4437635 "020116"
"35130" "2015" "IDAHO" "16" "Oneida" "71" "16071" 399709 "020116"
"35131" "2015" "IDAHO" "16" "Owyhee" "73" "16073" 1726163 "020116"
"35132" "2015" "IDAHO" "16" "Payette" "75" "16075" 918126 "020116"
"35133" "2015" "IDAHO" "16" "Power" "77" "16077" 2604368 "020116"
"35134" "2015" "IDAHO" "16" "Teton" "81" "16081" 423469 "020116"
"35135" "2015" "IDAHO" "16" "Twin-Falls" "83" "16083" 4690369 "020116"
"35136" "2015" "IDAHO" "16" "Valley" "85" "16085" 0 "020116"
"35137" "2015" "IDAHO" "16" "Washington" "87" "16087" 104512 "020116"
"38007" "2014" "IDAHO" "16" "Ada" "1" "16001" 171265 "020215"
"38008" "2014" "IDAHO" "16" "Bannock" "5" "16005" 687066 "020215"
"38009" "2014" "IDAHO" "16" "Bear-Lake" "7" "16007" 11004 "020215"
"38010" "2014" "IDAHO" "16" "Benewah" "9" "16009" 1038210 "020215"
"38011" "2014" "IDAHO" "16" "Bingham" "11" "16011" 4695932 "020215"
"38012" "2014" "IDAHO" "16" "Blaine" "13" "16013" 1061573 "020215"
"38013" "2014" "IDAHO" "16" "Boise" "15" "16015" 0 "020215"
"38014" "2014" "IDAHO" "16" "Bonner" "17" "16017" 14609 "020215"
"38015" "2014" "IDAHO" "16" "Bonneville" "19" "16019" 3060768 "020215"
"38016" "2014" "IDAHO" "16" "Boundary" "21" "16021" 123597 "020215"
"38017" "2014" "IDAHO" "16" "Butte" "23" "16023" 1128047 "020215"
"38018" "2014" "IDAHO" "16" "Camas" "25" "16025" 222850 "020215"
"38019" "2014" "IDAHO" "16" "Canyon" "27" "16027" 275459 "020215"
"38020" "2014" "IDAHO" "16" "Caribou" "29" "16029" 1749875 "020215"
"38021" "2014" "IDAHO" "16" "Cassia" "31" "16031" 2496863 "020215"
"38022" "2014" "IDAHO" "16" "Clark" "33" "16033" 815534 "020215"
"38023" "2014" "IDAHO" "16" "Clearwater" "35" "16035" 651112 "020215"
"38024" "2014" "IDAHO" "16" "Custer" "37" "16037" 65389 "020215"
"38025" "2014" "IDAHO" "16" "Elmore" "39" "16039" 984575 "020215"
"38026" "2014" "IDAHO" "16" "Franklin" "41" "16041" 182398 "020215"
"38027" "2014" "IDAHO" "16" "Fremont" "43" "16043" 2921099 "020215"
"38028" "2014" "IDAHO" "16" "Gem" "45" "16045" 90105 "020215"
"38029" "2014" "IDAHO" "16" "Gooding" "47" "16047" 70614 "020215"
"38030" "2014" "IDAHO" "16" "Idaho" "49" "16049" 878859 "020215"
"38031" "2014" "IDAHO" "16" "Jefferson" "51" "16051" 3849763 "020215"
"38032" "2014" "IDAHO" "16" "Jerome" "53" "16053" 992420 "020215"
"38033" "2014" "IDAHO" "16" "Kootenai" "55" "16055" 306175 "020215"
"38034" "2014" "IDAHO" "16" "Latah" "57" "16057" 4057324 "020215"
"38035" "2014" "IDAHO" "16" "Lemhi" "59" "16059" 0 "020215"
"38036" "2014" "IDAHO" "16" "Lewis" "61" "16061" 1930657 "020215"
"38037" "2014" "IDAHO" "16" "Lincoln" "63" "16063" 1352400 "020215"
"38038" "2014" "IDAHO" "16" "Madison" "65" "16065" 704512 "020215"
"38039" "2014" "IDAHO" "16" "Minidoka" "67" "16067" 1674049 "020215"
"38040" "2014" "IDAHO" "16" "Nez-Perce" "69" "16069" 2171519 "020215"
"38041" "2014" "IDAHO" "16" "Oneida" "71" "16071" 473364 "020215"
"38042" "2014" "IDAHO" "16" "Owyhee" "73" "16073" 499236 "020215"
"38043" "2014" "IDAHO" "16" "Payette" "75" "16075" 13297 "020215"
"38044" "2014" "IDAHO" "16" "Power" "77" "16077" 3687032 "020215"
"38045" "2014" "IDAHO" "16" "Teton" "81" "16081" 619190 "020215"
"38046" "2014" "IDAHO" "16" "Twin-Falls" "83" "16083" 6421550 "020215"
"38047" "2014" "IDAHO" "16" "Valley" "85" "16085" 0 "020215"
"38048" "2014" "IDAHO" "16" "Washington" "87" "16087" 90452 "020215"
